tempo,quantidadePAs,articulation_points_percentage,density,betweenness,degree,closeness,eigenvector,lifespan,mobility,fragmentationImpact,k_connectivity,number_of_cars,
201,1.0000,0.0312,0.0452,4.0000,0.1808,0.1612,1.0000,0.0000,1.0000,0.0000,5.8468,32.0000
202,1.0000,0.0357,0.0422,4.5000,0.2468,0.1881,1.0000,0.0000,1.0000,0.0000,9.2593,28.0000
203,1.0000,0.0323,0.0023,2.0000,0.0667,0.0000,1.0000,0.0000,1.0000,0.0000,1.9355,31.0000
204,1.0000,0.0357,0.0242,4.0000,0.1581,0.3922,1.0000,0.0000,1.5000,0.0000,4.4974,28.0000
205,1.0000,0.0357,0.0142,5.0000,0.1905,0.4546,1.0000,0.0000,1.0000,0.0000,3.7037,28.0000
206,1.0000,0.0333,0.0123,2.5000,0.1095,0.3440,1.0000,0.0000,1.0000,0.0000,2.5287,30.0000
207,1.0000,0.0385,0.0089,3.0000,0.1253,0.3768,1.0000,0.0000,1.0000,0.0000,3.3846,26.0000
208,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4245,27.0000
209,1.0000,0.0435,0.0043,2.0000,0.0909,0.0000,1.0000,0.0000,1.0000,0.0000,2.3715,23.0000
210,1.0000,0.0455,0.0095,2.0000,0.1071,0.0000,1.0000,0.0000,1.0000,0.0000,3.0303,22.0000
211,1.0000,0.0385,0.0133,5.0000,0.2000,0.4623,1.0000,0.0000,1.0000,0.0000,6.1538,26.0000
212,1.0000,0.0323,0.0391,5.0000,0.2025,0.2568,1.0000,0.0000,1.0000,0.0000,5.5914,31.0000
213,1.0000,0.0312,0.0638,5.5000,0.2023,0.3969,1.0000,0.0000,1.0000,0.0000,5.0403,32.0000
214,1.0000,0.0357,0.0085,4.0000,0.1481,0.1283,1.3333,86.3685,1.0000,0.0000,7.6720,28.0000
215,1.0000,0.0370,0.0031,2.0000,0.0769,0.0000,1.0000,0.0000,1.0000,0.0000,3.4188,27.0000
216,1.0000,0.0345,0.0522,3.5000,0.1691,0.1324,1.0000,0.0000,1.0000,0.0000,6.1576,29.0000
217,1.0000,0.0333,0.0508,4.0000,0.2427,0.1024,1.0000,0.0000,1.0000,0.0000,10.5747,30.0000
